0
"129.1571188,36.0737666"
"129.1637619,36.0797991"
"129.1656281,36.0814562"
"129.1660242,36.0818077"
"129.1666891,36.0823727"
"129.1677968,36.0831821"
"129.167988,36.0832957"
"129.1680499,36.0833327"
"129.1689616,36.0838582"
"129.1695434,36.0841629"
"129.1700745,36.0844413"
"129.1705151,36.0846353"
"129.1716451,36.0851342"
"129.172799,36.0855508"
"129.1735431,36.0857631"
"129.1748762,36.0860951"
"129.1755141,36.0862196"
"129.1767388,36.0864116"
"129.1777228,36.086516"
"129.1786125,36.0865729"
"129.1788682,36.0865892"
"129.1800201,36.0865947"
"129.1803674,36.0865808"
"129.1812429,36.0865459"
"129.18157,36.0865197"
"129.1818549,36.0864968"
"129.1820855,36.0864782"
"129.18306,36.0863437"
"129.1840009,36.086198"
"129.1863175,36.0857264"
"129.1879068,36.0853642"
"129.1891118,36.0850551"
"129.1901476,36.0847773"
"129.1909101,36.0845493"
"129.1920847,36.0841658"
"129.1932334,36.0837674"
"129.1944246,36.0833331"
"129.1949217,36.0831071"
"129.1957619,36.0827247"
"129.1971022,36.0820972"
"129.1972748,36.0820163"
"129.1975056,36.0819022"
"129.1987187,36.0813027"
"129.1997948,36.0806834"
"129.2006148,36.0801868"
"129.2013205,36.0797495"
"129.2016109,36.0795696"
"129.2025961,36.0789588"
"129.2037957,36.0782503"
"129.2041391,36.078058"
"129.2053483,36.0773818"
"129.2059568,36.077072"
"129.2067597,36.0766631"
"129.2092564,36.0755033"
"129.2149231,36.0729515"
"129.2167837,36.0721135"
"129.2186066,36.071277"
"129.2187638,36.0712053"
"129.2201249,36.0705827"
"129.2213234,36.0700445"
"129.2246123,36.0685666"
"129.225899,36.0679495"
"129.2267745,36.0675159"
"129.2280497,36.0668331"
"129.2295247,36.0658914"
"129.2308124,36.064966"
"129.2315124,36.064433"
"129.2316336,36.0643411"
"129.2327365,36.0634995"
"129.2333604,36.0630388"
"129.233899,36.0626416"
"129.2354287,36.0615152"
"129.2356024,36.0613873"
"129.2358755,36.0611869"
"129.2366314,36.0606197"
"129.239995,36.0580838"
"129.2412435,36.057157"
"129.2418122,36.056716"
"129.2422156,36.0564307"
"129.2429242,36.0558913"
"129.2431929,36.0556935"
"129.2434442,36.0555087"
"129.2441368,36.0549992"
"129.2445414,36.0547229"
"129.2451495,36.0543075"
"129.2461947,36.0536784"
"129.2469975,36.0531871"
"129.2482618,36.0524745"
"129.2494622,36.0518909"
"129.2499993,36.0516325"
"129.2500994,36.0515913"
"129.2514499,36.0509658"
"129.2523994,36.0505832"
"129.2530492,36.0503493"
"129.2531252,36.050322"
"129.2537374,36.0500994"
"129.2542381,36.0499497"
"129.2547122,36.0498075"
"129.2555815,36.0495622"
"129.2570501,36.0492089"
"129.2580116,36.0490164"
"129.2585081,36.0489306"
"129.2594185,36.0487875"
"129.259549,36.0487666"
"129.2603619,36.0486826"
"129.2616073,36.0485795"
"129.2623702,36.0485422"
"129.2629115,36.0485243"
"129.264195,36.0485361"
"129.2644748,36.048541"
"129.2656489,36.0485742"
"129.2659947,36.0486015"
"129.2665118,36.0486417"
"129.2688746,36.0488664"
"129.2692715,36.0488939"
"129.2705723,36.0489847"
"129.2716118,36.0490577"
"129.2729619,36.0490666"
"129.2753755,36.0489831"
"129.2788623,36.0488412"
"129.2796386,36.048809"
"129.282887,36.0486742"
"129.2859999,36.0485413"
"129.2870235,36.0484972"
"129.291299,36.0483333"
"129.2925945,36.0482887"
"129.2927054,36.0482843"
"129.2929871,36.0482747"
"129.2945155,36.0481698"
"129.2951268,36.0481047"
"129.2951555,36.0480998"
"129.2965643,36.0478605"
"129.2980048,36.0475027"
"129.2985356,36.0473694"
"129.2985743,36.0473589"
"129.2986085,36.0473503"
"129.3019537,36.0465041"
"129.3025903,36.0462836"
"129.3046497,36.0455711"
"129.3050441,36.0454416"
"129.3087842,36.0441025"
"129.3094745,36.0438568"
"129.3105227,36.0434849"
"129.3108419,36.0433692"
"129.3115972,36.0431"
"129.3119537,36.0429143"
"129.3124358,36.042688"
"129.3129694,36.042386"
"129.3133734,36.042141"
"129.3136243,36.0419993"
"129.3138491,36.0418327"
"129.3140872,36.0415659"
"129.314287,36.0412744"
"129.3143992,36.0409915"
"129.3144617,36.0407165"
"129.314474,36.0403332"
"129.3144368,36.0400164"
"129.3143617,36.0397913"
"129.3142372,36.0395408"
"129.3137999,36.0390074"
"129.3136214,36.038774"
"129.3135302,36.0385761"
"129.3132428,36.0381892"
"129.31267,36.0373632"
"129.3120408,36.0363027"
"129.3113813,36.0349343"
"129.3103605,36.0321823"
"129.3090188,36.0285481"
"129.3088803,36.0281697"
"129.3086768,36.0276184"
"129.308419,36.026921"
"129.3071027,36.0239516"
"129.3056965,36.0206383"
"129.3053552,36.0198322"
"129.3051312,36.0192054"
"129.305118,36.0191632"
"129.3050268,36.0188599"
"129.3048836,36.0181752"
"129.3048223,36.0178227"
"129.3047757,36.017288"
"129.3047539,36.0170143"
"129.3047708,36.0164425"
"129.304778,36.0161755"
"129.3049372,36.0144955"
"129.3051746,36.0125475"
"129.3052701,36.0117718"
"129.3053603,36.0109573"
"129.3055794,36.0090844"
"129.3059156,36.0061667"
"129.3060779,36.0049185"
"129.3062413,36.0042489"
"129.3063876,36.0037572"
"129.3068223,36.0028267"
"129.3070313,36.0025062"
"129.3071203,36.0023715"
"129.3071321,36.0023533"
"129.3072631,36.002162"
"129.3076327,36.0016822"
"129.307826,36.0014531"
"129.3081121,36.0011576"
"129.3085246,36.0008079"
"129.3090993,36.0002746"
"129.3092649,36.0001405"
"129.3093356,36.0000826"
"129.3094369,36.0"
"129.3095371,35.9999164"
"129.3111492,35.998566"
"129.3112242,35.9985"
"129.3134739,35.9966577"
"129.3138366,35.9963664"
"129.3141917,35.9960807"
"129.3146579,35.9957059"
"129.315794,35.9947935"
"129.316392,35.994313"
"129.3176245,35.9932523"
"129.3181618,35.9927411"
"129.3187245,35.9921746"
"129.3191611,35.9916226"
"129.3192754,35.9914784"
"129.3193368,35.9914"
"129.3196622,35.9909831"
"129.3204494,35.9899083"
"129.3225491,35.9870576"
"129.3229623,35.9865077"
"129.3234124,35.9860159"
"129.3239492,35.9854831"
"129.3241746,35.9853021"
"129.324999,35.9846414"
"129.3259241,35.9840666"
"129.3269748,35.9835494"
"129.3296742,35.9822913"
"129.3310097,35.9816732"
"129.3317723,35.9813199"
"129.3345243,35.9800411"
"129.3352492,35.9796829"
"129.3358623,35.9793409"
"129.3364817,35.978979"
"129.3365615,35.9789327"
"129.3370374,35.9786495"
"129.3376499,35.9782327"
"129.3379872,35.9779995"
"129.3388614,35.9773415"
"129.339365,35.9769137"
"129.3395836,35.9767274"
"129.3396,35.9767163"
"129.3396369,35.9766833"
"129.3401246,35.9762413"
"129.3416617,35.9748583"
"129.3433742,35.9732914"
"129.3445554,35.9722501"
"129.3452449,35.9716175"
"129.3461505,35.9707905"
"129.3471824,35.9698623"
"129.3481458,35.9689956"
"129.3483844,35.9687648"
"129.3500384,35.9672708"
"129.3511433,35.9662946"
"129.3548173,35.9630341"
"129.3566806,35.9613962"
"129.3572741,35.9608398"
"129.3577427,35.9603476"
"129.3583303,35.9597291"
"129.3590023,35.9590228"
"129.3616342,35.9562244"
"129.3620272,35.955819"
"129.3626996,35.9550865"
"129.3635755,35.9542363"
"129.363683,35.9541418"
"129.3640394,35.9538334"
"129.3647551,35.9532435"
"129.3650678,35.9530097"
"129.3656495,35.9525716"
"129.3666608,35.9519185"
"129.3667209,35.9518797"
"129.3678949,35.9511682"
"129.3685737,35.9508052"
"129.3704287,35.9499677"
"129.3736241,35.9485251"
"129.3749997,35.9479041"
"129.3771782,35.9469245"
"129.3774678,35.9467946"
"129.3783474,35.9464383"
"129.3789027,35.9462493"
"129.3796644,35.9460661"
"129.380463,35.9459418"
"129.3814788,35.9458619"
"129.3821376,35.9458732"
"129.3832095,35.9459645"
"129.3838549,35.9460202"
"129.3847503,35.9460981"
"129.3854602,35.94616"
"129.3859166,35.9461916"
"129.3868733,35.9462369"
"129.386922,35.9462353"
"129.3872954,35.9462258"
"129.3882504,35.9462017"
"129.3889802,35.9461704"
"129.3895877,35.9461203"
"129.3898926,35.9460785"
"129.3903355,35.9460093"
"129.3912688,35.9458648"
"129.3915339,35.9458246"
"129.3917593,35.9457895"
"129.3932466,35.9455398"
"129.3957123,35.9451303"
"129.396302,35.9450363"
"129.3968708,35.9449462"
"129.3980378,35.9447474"
"129.3985115,35.9446687"
"129.3992997,35.9445318"
"129.3999527,35.9443953"
"129.4004918,35.9442705"
"129.4017612,35.9439484"
"129.4026269,35.9437147"
"129.4034617,35.9434851"
"129.4042097,35.9432885"
"129.405081,35.9430592"
"129.4065458,35.9427051"
"129.4072207,35.94256"
"129.407849,35.9424572"
"129.4084055,35.9424132"
"129.409352,35.9424054"
"129.4096171,35.9424119"
"129.4098481,35.9424281"
"129.4102407,35.9424805"
"129.4106055,35.9425296"
"129.4109739,35.9425923"
"129.4120981,35.9429196"
"129.4136065,35.943459"
"129.414253,35.9436984"
"129.4170943,35.9447528"
"129.4188505,35.9454044"
"129.4190753,35.9454855"
"129.4199744,35.9458092"
"129.4212542,35.9462872"
"129.4248262,35.9475713"
"129.4253773,35.9477608"
"129.4261833,35.9480372"
"129.4274536,35.9483467"
"129.4279958,35.9484417"
"129.428665,35.9485166"
"129.4297016,35.9486117"
"129.4305439,35.948691"
"129.4312534,35.9487823"
"129.4319635,35.9489404"
"129.4324078,35.9490657"
"129.4330511,35.9493059"
"129.4331518,35.9493431"
"129.43347,35.949484"
"129.4338844,35.9496982"
"129.4340577,35.9498054"
"129.4345046,35.9500821"
"129.4346514,35.9501942"
"129.4352934,35.9506977"
"129.4359124,35.9512583"
"129.4360836,35.9514106"
"129.4371312,35.9523636"
"129.4377212,35.9528697"
"129.4382491,35.9533291"
"129.4388257,35.9538318"
"129.4398977,35.954687"
"129.4405772,35.9551835"
"129.4410807,35.9555513"
"129.4421347,35.9562581"
"129.4437933,35.9573418"
"129.4444096,35.957742"
"129.4450034,35.9581281"
"129.445985,35.9587774"
"129.4469025,35.9593854"
"129.4481296,35.9601858"
"129.4491839,35.9609448"
"129.4497366,35.961419"
"129.4500854,35.9617595"
"129.4503114,35.9620208"
"129.4505714,35.9623601"
"129.450862,35.962816"
"129.4511374,35.9632829"
"129.4513158,35.9636821"
"129.4513814,35.963827"
"129.4515756,35.9642827"
"129.4520344,35.9658942"
"129.4522836,35.9668268"
"129.4523523,35.9670961"
"129.4525574,35.9677697"
"129.452705,35.9682685"
"129.4528767,35.9687119"
"129.4530489,35.969085"
"129.4531708,35.9693066"
"129.453363,35.969637"
"129.4533793,35.9696656"
"129.4537547,35.970231"
"129.4544516,35.971149"
"129.4547562,35.9715407"
"129.4555743,35.9725622"
"129.4558589,35.9729488"
"129.4560436,35.9732"
"129.4564621,35.9738025"
"129.4566746,35.9741416"
"129.4568872,35.9744906"
"129.4571935,35.9750355"
"129.4574117,35.9754294"
"129.4576494,35.9759412"
"129.4579624,35.9766248"
"129.4581492,35.9770913"
"129.4583999,35.977766"
"129.4585368,35.9781911"
"129.4586874,35.9787664"
"129.4590382,35.9800353"
"129.4594179,35.9814886"
"129.4598182,35.9828747"
"129.4599225,35.9832354"
"129.4600139,35.9834773"
"129.4600949,35.9836572"
"129.4602639,35.9840339"
"129.4605191,35.9845309"
"129.4609019,35.9851196"
"129.4612304,35.9855289"
"129.4615852,35.985972"
"129.4617245,35.9862248"
"129.4618386,35.9863537"
"129.4624554,35.987117"
"129.4625938,35.9872878"
"129.4635206,35.9885211"
"129.4636237,35.988652"
"129.4637015,35.9887507"
"129.4639169,35.9890249"
"129.4640703,35.9891756"
"129.4642968,35.9893161"
"129.4645015,35.9893876"
"129.4648177,35.9894356"
"129.4649895,35.9894292"
"129.4651504,35.9893887"
"129.4652076,35.9893706"
"129.4653341,35.9892369"
"129.4653974,35.9891493"
"129.4654368,35.9889963"
"129.4654332,35.9888945"
"129.4653881,35.9887763"
"129.4652884,35.9886463"
"129.4652139,35.9885926"
"129.4651453,35.9885549"
"129.465069,35.9885192"
"129.4649684,35.9884911"
"129.4648424,35.9884616"
"129.4645358,35.988445"
"129.4636055,35.9884575"
"129.4633662,35.9884678"
"129.4627834,35.9884917"
"129.4626256,35.988479"
"129.4606897,35.9886008"
"129.4594775,35.9886954"
"129.4586926,35.9887993"
"129.4583612,35.9888543"
"129.4574366,35.9890082"
"129.4570875,35.9891076"
"129.4563368,35.9892993"
"129.4546249,35.9897743"
"129.4538477,35.9899691"
"129.4533991,35.9900827"
"129.45245,35.9902803"
"129.4521365,35.9903413"
"129.4514395,35.990459"
"129.4507733,35.9905645"
"129.4507003,35.9905756"
"129.4496949,35.9906902"
"129.4441349,35.9912537"
"129.4426988,35.9913996"
"129.4424299,35.9914274"
"129.4422396,35.9914467"
"129.4402323,35.9916423"
"129.4398422,35.9916594"
"129.439515,35.9916584"
"129.4392451,35.9916439"
"129.4390048,35.9916171"
"129.4388746,35.9915994"
"129.4387912,35.991589"
"129.4385014,35.9915315"
"129.4381399,35.9914445"
"129.4356951,35.9906727"
"129.4355115,35.9905576"
"129.434674,35.9902826"
"129.4341519,35.9901144"
"129.4338064,35.9900027"
"129.4335997,35.9899412"
"129.4337398,35.9898199"
"129.4340245,35.9895746"
"129.4342121,35.9893994"
"129.4345068,35.9891594"
"129.4347197,35.9889766"
"129.4348415,35.9888737"
"129.4349496,35.988716"
"129.4349749,35.9886164"
"129.4350118,35.9883995"
"129.434999,35.988241"
"129.4349617,35.9878495"
"129.4349372,35.9876164"
"129.4349742,35.98745"
"129.4351123,35.9872909"
"129.4355245,35.986866"
"129.4358748,35.9864493"
"129.4359374,35.9861995"
"129.4359914,35.98464"
"129.4359984,35.984474"
"129.4360702,35.9844638"
"129.4361534,35.9844192"
"129.4361967,35.9843753"
"129.4362193,35.9843452"
"129.4362339,35.9843089"
"129.4362429,35.984132"
"129.4365125,35.9841331"
"129.4366956,35.9841364"
"129.4367355,35.9841385"
"129.4367689,35.9841416"
"129.4368056,35.9841455"
"129.4369459,35.9841676"
"129.4368505,35.9843503"
"129.4368431,35.9843648"
"129.4368166,35.9844166"
"129.4368124,35.9844248"
"129.4365746,35.9849497"
"129.4365369,35.9850413"
"129.4365997,35.9851161"
"129.4367491,35.9851912"
"129.4369242,35.9852325"
"129.4369993,35.9852664"
"129.4371618,35.9854243"
"129.4371994,35.985466"
