0,1
"129.282887,36.0486742","129.282887,36.0486742"
"129.2859999,36.0485413","129.2859999,36.0485413"
"129.2870235,36.0484972","129.2870235,36.0484972"
"129.291299,36.0483333","129.291299,36.0483333"
"129.2925945,36.0482887","129.2925945,36.0482887"
"129.2927054,36.0482843","129.2927054,36.0482843"
"129.2929871,36.0482747","129.2929871,36.0482747"
"129.2945155,36.0481698","129.2945155,36.0481698"
"129.2951268,36.0481047","129.2951268,36.0481047"
"129.2951555,36.0480998","129.2951555,36.0480998"
"129.2965643,36.0478605","129.2965643,36.0478605"
"129.2980048,36.0475027","129.2980048,36.0475027"
"129.2985356,36.0473694","129.2985356,36.0473694"
"129.2985743,36.0473589","129.2985743,36.0473589"
"129.2986085,36.0473503","129.2986085,36.0473503"
"129.3019537,36.0465041","129.3019537,36.0465041"
"129.3025903,36.0462836","129.3025903,36.0462836"
"129.3046497,36.0455711","129.3046497,36.0455711"
"129.3050441,36.0454416","129.3050441,36.0454416"
"129.3087842,36.0441025","129.3087842,36.0441025"
"129.3094745,36.0438568","129.3094745,36.0438568"
"129.3105227,36.0434849","129.3105227,36.0434849"
"129.3108419,36.0433692","129.3108419,36.0433692"
"129.3115972,36.0431","129.3115972,36.0431"
"129.3119537,36.0429143","129.3119537,36.0429143"
"129.3124358,36.042688","129.3124358,36.042688"
"129.3129694,36.042386","129.3129694,36.042386"
"129.3133734,36.042141","129.3133734,36.042141"
"129.3136243,36.0419993","129.3136243,36.0419993"
"129.3138491,36.0418327","129.3138491,36.0418327"
"129.3140872,36.0415659","129.3140872,36.0415659"
"129.314287,36.0412744","129.314287,36.0412744"
"129.3143992,36.0409915","129.3143992,36.0409915"
"129.3144617,36.0407165","129.3144617,36.0407165"
"129.314474,36.0403332","129.314474,36.0403332"
"129.3144368,36.0400164","129.3144368,36.0400164"
"129.3143617,36.0397913","129.3143617,36.0397913"
"129.3142372,36.0395408","129.3142372,36.0395408"
"129.3137999,36.0390074","129.3137999,36.0390074"
"129.3136214,36.038774","129.3136214,36.038774"
"129.3135302,36.0385761","129.3135302,36.0385761"
"129.3132428,36.0381892","129.3132428,36.0381892"
"129.31267,36.0373632","129.31267,36.0373632"
"129.3120408,36.0363027","129.3120408,36.0363027"
"129.3113813,36.0349343","129.3113813,36.0349343"
"129.3103605,36.0321823","129.3103605,36.0321823"
"129.3090188,36.0285481","129.3090188,36.0285481"
"129.3088803,36.0281697","129.3088803,36.0281697"
"129.3086768,36.0276184","129.3086768,36.0276184"
"129.308419,36.026921","129.308419,36.026921"
"129.3071027,36.0239516","129.3071027,36.0239516"
"129.3056965,36.0206383","129.3056965,36.0206383"
"129.3053552,36.0198322","129.3053552,36.0198322"
"129.3051312,36.0192054","129.3051312,36.0192054"
"129.305118,36.0191632","129.305118,36.0191632"
"129.3050268,36.0188599","129.3050268,36.0188599"
"129.3048836,36.0181752","129.3048836,36.0181752"
"129.3048223,36.0178227","129.3048223,36.0178227"
"129.3047757,36.017288","129.3047757,36.017288"
"129.3047539,36.0170143","129.3047539,36.0170143"
"129.3047708,36.0164425","129.3047708,36.0164425"
"129.304778,36.0161755","129.304778,36.0161755"
"129.3049372,36.0144955","129.3049372,36.0144955"
"129.3051746,36.0125475","129.3051746,36.0125475"
"129.3052701,36.0117718","129.3052701,36.0117718"
"129.3053603,36.0109573","129.3053603,36.0109573"
"129.3055794,36.0090844","129.3055794,36.0090844"
"129.3059156,36.0061667","129.3059156,36.0061667"
"129.3060779,36.0049185","129.3060779,36.0049185"
"129.3062413,36.0042489","129.3062413,36.0042489"
"129.3063876,36.0037572","129.3063876,36.0037572"
"129.3068223,36.0028267","129.3068223,36.0028267"
"129.3070313,36.0025062","129.3070313,36.0025062"
"129.3071203,36.0023715","129.3071203,36.0023715"
"129.3071321,36.0023533","129.3071321,36.0023533"
"129.3072631,36.002162","129.3072631,36.002162"
"129.3076327,36.0016822","129.3076327,36.0016822"
"129.307826,36.0014531","129.307826,36.0014531"
"129.3081121,36.0011576","129.3081121,36.0011576"
"129.3085246,36.0008079","129.3085246,36.0008079"
"129.3090993,36.0002746","129.3090993,36.0002746"
"129.3092649,36.0001405","129.3092649,36.0001405"
"129.3093356,36.0000826","129.3093356,36.0000826"
"129.3094369,36.0","129.3094369,36.0"
"129.3095371,35.9999164","129.3095371,35.9999164"
"129.3111492,35.998566","129.3111492,35.998566"
"129.3112242,35.9985","129.3112242,35.9985"
"129.3134739,35.9966577","129.3134739,35.9966577"
"129.3138366,35.9963664","129.3138366,35.9963664"
"129.3141917,35.9960807","129.3141917,35.9960807"
"129.3146579,35.9957059","129.3146579,35.9957059"
"129.315794,35.9947935","129.315794,35.9947935"
"129.316392,35.994313","129.316392,35.994313"
"129.3176245,35.9932523","129.3176245,35.9932523"
"129.3181618,35.9927411","129.3181618,35.9927411"
"129.3187245,35.9921746","129.3187245,35.9921746"
"129.3191611,35.9916226","129.3191611,35.9916226"
"129.3192754,35.9914784","129.3192754,35.9914784"
"129.3193368,35.9914","129.3193368,35.9914"
"129.3196622,35.9909831","129.3196622,35.9909831"
"129.3204494,35.9899083","129.3204494,35.9899083"
"129.3225491,35.9870576","129.3225491,35.9870576"
"129.3229623,35.9865077","129.3229623,35.9865077"
"129.3234124,35.9860159","129.3234124,35.9860159"
"129.3239492,35.9854831","129.3239492,35.9854831"
"129.3241746,35.9853021","129.3241746,35.9853021"
"129.324999,35.9846414","129.324999,35.9846414"
"129.3259241,35.9840666","129.3259241,35.9840666"
"129.3269748,35.9835494","129.3269748,35.9835494"
"129.3296742,35.9822913","129.3296742,35.9822913"
"129.3310097,35.9816732","129.3310097,35.9816732"
"129.3317723,35.9813199","129.3317723,35.9813199"
"129.3345243,35.9800411","129.3345243,35.9800411"
"129.3352492,35.9796829","129.3352492,35.9796829"
"129.3358623,35.9793409","129.3358623,35.9793409"
"129.3364817,35.978979","129.3364817,35.978979"
"129.3365615,35.9789327","129.3365615,35.9789327"
"129.3370374,35.9786495","129.3370374,35.9786495"
"129.3376499,35.9782327","129.3376499,35.9782327"
"129.3379872,35.9779995","129.3379872,35.9779995"
"129.3388614,35.9773415","129.3388614,35.9773415"
"129.339365,35.9769137","129.339365,35.9769137"
"129.3395836,35.9767274","129.3395836,35.9767274"
"129.3396,35.9767163","129.3396,35.9767163"
"129.3396369,35.9766833","129.3396369,35.9766833"
"129.3401246,35.9762413","129.3401246,35.9762413"
"129.3416617,35.9748583","129.3416617,35.9748583"
"129.3433742,35.9732914","129.3433742,35.9732914"
"129.3445554,35.9722501","129.3445554,35.9722501"
"129.3452449,35.9716175","129.3452449,35.9716175"
"129.3461505,35.9707905","129.3461505,35.9707905"
"129.3471824,35.9698623","129.3471824,35.9698623"
"129.3481458,35.9689956","129.3481458,35.9689956"
"129.3483844,35.9687648","129.3483844,35.9687648"
"129.3500384,35.9672708","129.3500384,35.9672708"
"129.3511433,35.9662946","129.3511433,35.9662946"
"129.3548173,35.9630341","129.3548173,35.9630341"
"129.3566806,35.9613962","129.3566806,35.9613962"
"129.3572741,35.9608398","129.3572741,35.9608398"
"129.3577427,35.9603476","129.3577427,35.9603476"
"129.3583303,35.9597291","129.3583303,35.9597291"
"129.3590023,35.9590228","129.3590023,35.9590228"
"129.3616342,35.9562244","129.3616342,35.9562244"
"129.3620272,35.955819","129.3620272,35.955819"
"129.3626996,35.9550865","129.3626996,35.9550865"
"129.3635755,35.9542363","129.3635755,35.9542363"
"129.363683,35.9541418","129.363683,35.9541418"
"129.3640394,35.9538334","129.3640394,35.9538334"
"129.3647551,35.9532435","129.3647551,35.9532435"
"129.3650678,35.9530097","129.3650678,35.9530097"
"129.3656495,35.9525716","129.3656495,35.9525716"
"129.3666608,35.9519185","129.3666608,35.9519185"
"129.3667209,35.9518797","129.3667209,35.9518797"
"129.3678949,35.9511682","129.3678949,35.9511682"
"129.3685737,35.9508052","129.3685737,35.9508052"
"129.3704287,35.9499677","129.3704287,35.9499677"
"129.3736241,35.9485251","129.3736241,35.9485251"
"129.3749997,35.9479041","129.3749997,35.9479041"
"129.3771782,35.9469245","129.3771782,35.9469245"
"129.3774678,35.9467946","129.3774678,35.9467946"
"129.3783474,35.9464383","129.3783474,35.9464383"
"129.3789027,35.9462493","129.3789027,35.9462493"
"129.3796644,35.9460661","129.3796644,35.9460661"
"129.380463,35.9459418","129.380463,35.9459418"
"129.3814788,35.9458619","129.3814788,35.9458619"
"129.3821376,35.9458732","129.3821376,35.9458732"
"129.3832095,35.9459645","129.3832095,35.9459645"
"129.3838549,35.9460202","129.3838549,35.9460202"
"129.3847503,35.9460981","129.3847503,35.9460981"
"129.3854602,35.94616","129.3854602,35.94616"
"129.3859166,35.9461916","129.3859166,35.9461916"
"129.3868733,35.9462369","129.3868733,35.9462369"
"129.386922,35.9462353","129.386922,35.9462353"
"129.3872954,35.9462258","129.3872954,35.9462258"
"129.3882504,35.9462017","129.3882504,35.9462017"
"129.3889802,35.9461704","129.3889802,35.9461704"
"129.3895877,35.9461203","129.3895877,35.9461203"
"129.3898926,35.9460785","129.3898926,35.9460785"
"129.3903355,35.9460093","129.3903355,35.9460093"
"129.3912688,35.9458648","129.3912688,35.9458648"
"129.3915339,35.9458246","129.3915339,35.9458246"
"129.3917593,35.9457895","129.3917593,35.9457895"
"129.3932466,35.9455398","129.3932466,35.9455398"
"129.3957123,35.9451303","129.3957123,35.9451303"
"129.396302,35.9450363","129.396302,35.9450363"
"129.3968708,35.9449462","129.3968708,35.9449462"
"129.3980378,35.9447474","129.3980378,35.9447474"
"129.3985115,35.9446687","129.3985115,35.9446687"
"129.3992997,35.9445318","129.3992997,35.9445318"
"129.3999527,35.9443953","129.3999527,35.9443953"
"129.4004918,35.9442705","129.4004918,35.9442705"
"129.4017612,35.9439484","129.4017612,35.9439484"
"129.4026269,35.9437147","129.4026269,35.9437147"
"129.4034617,35.9434851","129.4034617,35.9434851"
"129.4042097,35.9432885","129.4042097,35.9432885"
"129.405081,35.9430592","129.405081,35.9430592"
"129.4065458,35.9427051","129.4065458,35.9427051"
"129.4072207,35.94256","129.4072207,35.94256"
"129.407849,35.9424572","129.407849,35.9424572"
"129.4084055,35.9424132","129.4084055,35.9424132"
"129.409352,35.9424054","129.409352,35.9424054"
"129.4096171,35.9424119","129.4096171,35.9424119"
"129.4098481,35.9424281","129.4098481,35.9424281"
"129.4102407,35.9424805","129.4102407,35.9424805"
"129.4106055,35.9425296","129.4106055,35.9425296"
"129.4109739,35.9425923","129.4109739,35.9425923"
"129.4120981,35.9429196","129.4120981,35.9429196"
"129.4136065,35.943459","129.4136065,35.943459"
"129.414253,35.9436984","129.414253,35.9436984"
"129.4170943,35.9447528","129.4170943,35.9447528"
"129.4188505,35.9454044","129.4188505,35.9454044"
"129.4190753,35.9454855","129.4190753,35.9454855"
"129.4199744,35.9458092","129.4199744,35.9458092"
"129.4212542,35.9462872","129.4212542,35.9462872"
"129.4248262,35.9475713","129.4248262,35.9475713"
"129.4253773,35.9477608","129.4253773,35.9477608"
"129.4261833,35.9480372","129.4261833,35.9480372"
"129.4274536,35.9483467","129.4274536,35.9483467"
"129.4279958,35.9484417","129.4279958,35.9484417"
"129.428665,35.9485166","129.428665,35.9485166"
"129.4297016,35.9486117","129.4297016,35.9486117"
"129.4305439,35.948691","129.4305439,35.948691"
"129.4312534,35.9487823","129.4312534,35.9487823"
"129.4319635,35.9489404","129.4319635,35.9489404"
"129.4324078,35.9490657","129.4324078,35.9490657"
"129.4330511,35.9493059","129.4330511,35.9493059"
"129.4331518,35.9493431","129.4331518,35.9493431"
"129.43347,35.949484","129.43347,35.949484"
"129.4338844,35.9496982","129.4338844,35.9496982"
"129.4340577,35.9498054","129.4340577,35.9498054"
"129.4345046,35.9500821","129.4345046,35.9500821"
"129.4346514,35.9501942","129.4346514,35.9501942"
"129.4352934,35.9506977","129.4352934,35.9506977"
"129.4359124,35.9512583","129.4359124,35.9512583"
"129.4360836,35.9514106","129.4360836,35.9514106"
"129.4371312,35.9523636","129.4371312,35.9523636"
"129.4377212,35.9528697","129.4377212,35.9528697"
"129.4382491,35.9533291","129.4382491,35.9533291"
"129.4388257,35.9538318","129.4388257,35.9538318"
"129.4398977,35.954687","129.4398977,35.954687"
"129.4405772,35.9551835","129.4405772,35.9551835"
"129.4410807,35.9555513","129.4410807,35.9555513"
"129.4421347,35.9562581","129.4421347,35.9562581"
"129.4437933,35.9573418","129.4437933,35.9573418"
"129.4444096,35.957742","129.4444096,35.957742"
"129.4450034,35.9581281","129.4450034,35.9581281"
"129.445985,35.9587774","129.445985,35.9587774"
"129.4469025,35.9593854","129.4469025,35.9593854"
"129.4481296,35.9601858","129.4481296,35.9601858"
"129.4491839,35.9609448","129.4491839,35.9609448"
"129.4497366,35.961419","129.4497366,35.961419"
"129.4500854,35.9617595","129.4500854,35.9617595"
"129.4503114,35.9620208","129.4503114,35.9620208"
"129.4505714,35.9623601","129.4505714,35.9623601"
"129.450862,35.962816","129.450862,35.962816"
"129.4511374,35.9632829","129.4511374,35.9632829"
"129.4513158,35.9636821","129.4513158,35.9636821"
"129.4513814,35.963827","129.4513814,35.963827"
"129.4515756,35.9642827","129.4515756,35.9642827"
"129.4520344,35.9658942","129.4520344,35.9658942"
"129.4522836,35.9668268","129.4522836,35.9668268"
"129.4523523,35.9670961","129.4523523,35.9670961"
"129.4525574,35.9677697","129.4525574,35.9677697"
"129.452705,35.9682685","129.452705,35.9682685"
"129.4528767,35.9687119","129.4528767,35.9687119"
"129.4530489,35.969085","129.4530489,35.969085"
"129.4531708,35.9693066","129.4531708,35.9693066"
"129.453363,35.969637","129.453363,35.969637"
"129.4533793,35.9696656","129.4533793,35.9696656"
"129.4537547,35.970231","129.4537547,35.970231"
"129.4544516,35.971149","129.4544516,35.971149"
"129.4547562,35.9715407","129.4547562,35.9715407"
"129.4555743,35.9725622","129.4555743,35.9725622"
"129.4558589,35.9729488","129.4558589,35.9729488"
"129.4560436,35.9732","129.4560436,35.9732"
"129.4564621,35.9738025","129.4564621,35.9738025"
"129.4566746,35.9741416","129.4566746,35.9741416"
"129.4568872,35.9744906","129.4568872,35.9744906"
"129.4571935,35.9750355","129.4571935,35.9750355"
"129.4574117,35.9754294","129.4574117,35.9754294"
"129.4576494,35.9759412","129.4576494,35.9759412"
"129.4579624,35.9766248","129.4579624,35.9766248"
"129.4581492,35.9770913","129.4581492,35.9770913"
"129.4583999,35.977766","129.4583999,35.977766"
"129.4585368,35.9781911","129.4585368,35.9781911"
"129.4586874,35.9787664","129.4586874,35.9787664"
"129.4590382,35.9800353","129.4590382,35.9800353"
"129.4594179,35.9814886","129.4594179,35.9814886"
"129.4598182,35.9828747","129.4598182,35.9828747"
"129.4599225,35.9832354","129.4599225,35.9832354"
"129.4600139,35.9834773","129.4600139,35.9834773"
"129.4600949,35.9836572","129.4600949,35.9836572"
"129.4602639,35.9840339","129.4602639,35.9840339"
"129.4605191,35.9845309","129.4605191,35.9845309"
"129.4609019,35.9851196","129.4609019,35.9851196"
"129.4612304,35.9855289","129.4612304,35.9855289"
"129.4615852,35.985972","129.4615852,35.985972"
"129.4617245,35.9862248","129.4617245,35.9862248"
"129.4618386,35.9863537","129.4618386,35.9863537"
"129.4624554,35.987117","129.4624554,35.987117"
"129.4625938,35.9872878","129.4625938,35.9872878"
"129.4635206,35.9885211","129.4635206,35.9885211"
"129.4636237,35.988652","129.4636237,35.988652"
"129.4637015,35.9887507","129.4637015,35.9887507"
"129.4639169,35.9890249","129.4639169,35.9890249"
"129.4640703,35.9891756","129.4640703,35.9891756"
"129.4642968,35.9893161","129.4642968,35.9893161"
"129.4645015,35.9893876","129.4645015,35.9893876"
"129.4648177,35.9894356","129.4648177,35.9894356"
"129.4649895,35.9894292","129.4649895,35.9894292"
"129.4651504,35.9893887","129.4651504,35.9893887"
"129.4652076,35.9893706","129.4652076,35.9893706"
"129.4653341,35.9892369","129.4653341,35.9892369"
"129.4653974,35.9891493","129.4653974,35.9891493"
"129.4654368,35.9889963","129.4654368,35.9889963"
"129.4654332,35.9888945","129.4654332,35.9888945"
"129.4653881,35.9887763","129.4653881,35.9887763"
"129.4652884,35.9886463","129.4652884,35.9886463"
"129.4652139,35.9885926","129.4652139,35.9885926"
"129.4651453,35.9885549","129.4651453,35.9885549"
"129.465069,35.9885192","129.465069,35.9885192"
"129.4649684,35.9884911","129.4649684,35.9884911"
"129.4648424,35.9884616","129.4648424,35.9884616"
"129.4645358,35.988445","129.4645358,35.988445"
"129.4636055,35.9884575","129.4636055,35.9884575"
"129.4633662,35.9884678","129.4633662,35.9884678"
"129.4627834,35.9884917","129.4627834,35.9884917"
"129.4626256,35.988479","129.4626256,35.988479"
"129.4606897,35.9886008","129.4606897,35.9886008"
"129.4594775,35.9886954","129.4594775,35.9886954"
"129.4586926,35.9887993","129.4586926,35.9887993"
"129.4583612,35.9888543","129.4583612,35.9888543"
"129.4574366,35.9890082","129.4574366,35.9890082"
"129.4570875,35.9891076","129.4570875,35.9891076"
"129.4563368,35.9892993","129.4563368,35.9892993"
"129.4546249,35.9897743","129.4546249,35.9897743"
"129.4538477,35.9899691","129.4538477,35.9899691"
"129.4533991,35.9900827","129.4533991,35.9900827"
"129.45245,35.9902803","129.45245,35.9902803"
"129.4521365,35.9903413","129.4521365,35.9903413"
"129.4514395,35.990459","129.4514395,35.990459"
"129.4507733,35.9905645","129.4507733,35.9905645"
"129.4507003,35.9905756","129.4507003,35.9905756"
"129.4496949,35.9906902","129.4496949,35.9906902"
"129.4441349,35.9912537","129.4441349,35.9912537"
"129.4426988,35.9913996","129.4426988,35.9913996"
"129.4424299,35.9914274","129.4424299,35.9914274"
"129.4422396,35.9914467","129.4422396,35.9914467"
"129.4402323,35.9916423","129.4402323,35.9916423"
"129.4398422,35.9916594","129.4398422,35.9916594"
"129.439515,35.9916584","129.439515,35.9916584"
"129.4392451,35.9916439","129.4392451,35.9916439"
"129.4390048,35.9916171","129.4390048,35.9916171"
"129.4388746,35.9915994","129.4388746,35.9915994"
"129.4387912,35.991589","129.4387912,35.991589"
"129.4385014,35.9915315","129.4385014,35.9915315"
"129.4381399,35.9914445","129.4381399,35.9914445"
"129.4356951,35.9906727","129.4356951,35.9906727"
"129.4355115,35.9905576","129.4355115,35.9905576"
"129.434674,35.9902826","129.434674,35.9902826"
"129.4341519,35.9901144","129.4341519,35.9901144"
"129.4338064,35.9900027","129.4338064,35.9900027"
"129.4335997,35.9899412","129.4335997,35.9899412"
